LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M_MAX,T2M_MIN,WS50M_RANGE,WS50M_MIN,WS50M_MAX,WS50M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,KT,PRECTOT,QV2M,PS,T2M
11.88101,79.75921,2010,4,1,7.99,32.2,36.28,28.29,7.96,0.15,8.11,5.36,7.03,6.91,0.65,0.36,18.33,100.37,31.43
11.88101,79.75921,2010,4,2,8.25,32.58,36.05,27.8,4.55,2.93,7.48,5.72,7.12,6.91,0.64,0.26,18.65,100.38,31.35
11.88101,79.75921,2010,4,3,6.89,31.78,34.57,27.68,2.63,4.1,6.74,5.25,7.14,6.74,0.64,0.08,18.75,100.49,30.56
11.88101,79.75921,2010,4,4,7.55,31.19,33.96,26.41,2.17,3.43,5.6,4.63,-999,6.89,0.66,0,17.7,100.63,29.78
11.88101,79.75921,2010,4,5,5.9,30.73,32.92,27.01,5.2,1.26,6.46,3.71,-999,6.64,0.64,0.08,18.29,100.55,29.63
11.88101,79.75921,2010,4,6,7.35,31.69,34.24,26.89,3.72,2.15,5.86,4.21,-999,5.84,0.56,0.12,17.99,100.5,30.41
11.88101,79.75921,2010,4,7,6.88,31.62,34.29,27.41,3.52,2.74,6.26,4.22,-999,6.47,0.61,0.13,18.29,100.62,30.38
11.88101,79.75921,2010,4,8,5.21,31.09,32.89,27.67,1.44,3.26,4.69,3.83,-999,3.96,0.37,1.02,19.29,100.73,29.94
11.88101,79.75921,2010,4,9,7.05,32.05,34.45,27.4,5.39,0.58,5.97,3.32,-999,6.77,0.64,0.07,18.47,100.58,30.5
11.88101,79.75921,2010,4,10,6.72,31.38,34.26,27.54,3.55,4.15,7.69,5.42,7.27,6.92,0.65,0,18.13,100.32,30.53
11.88101,79.75921,2010,4,11,9.45,32.64,36.58,27.12,3.45,3.84,7.29,5.97,7.25,7.06,0.66,0,18.08,100.26,31.26
11.88101,79.75921,2010,4,12,8.84,32.23,36.03,27.18,3.66,4.38,8.04,6.14,-999,6.96,0.65,0.29,18.5,100.29,31.25
11.88101,79.75921,2010,4,13,8.28,32.88,36.39,28.1,2.95,4.67,7.62,6.06,-999,6.89,0.64,0.35,19.13,100.29,31.79
11.88101,79.75921,2010,4,14,7.52,32.84,35.87,28.35,3.07,4.16,7.23,5.59,-999,6.64,0.63,0.27,19.6,100.34,31.54
11.88101,79.75921,2010,4,15,5.52,32.12,34.01,28.49,3.92,2.18,6.1,4.43,-999,3.76,0.35,0.4,19.72,100.45,30.88
11.88101,79.75921,2010,4,16,6.56,32.35,34.61,28.04,3.51,3.26,6.77,5.04,-999,7.01,0.68,0.22,19.11,100.52,30.68
11.88101,79.75921,2010,4,17,6.43,31.76,34.05,27.62,2.59,3.87,6.46,5.28,-999,5.41,0.51,0.78,19.69,100.56,30.51
11.88101,79.75921,2010,4,18,8.95,33.17,36.71,27.75,5.07,3.55,8.61,5.68,-999,6.79,0.64,0.39,18.64,100.5,31.58
11.88101,79.75921,2010,4,19,7.46,33.29,35.91,28.45,5.34,3.42,8.77,5.96,-999,6.71,0.63,0.37,18.92,100.38,32.04
11.88101,79.75921,2010,4,20,6.68,33.22,35.95,29.27,5.11,3.42,8.53,6.38,-999,6.68,0.62,0.6,19.22,100.21,32.21
11.88101,79.75921,2010,4,21,7.62,32.91,36.27,28.65,2.59,5.35,7.94,6.69,-999,6.41,0.6,1.06,19.59,100.24,31.81
11.88101,79.75921,2010,4,22,7.72,32.85,35.93,28.21,2.76,3.68,6.44,5.04,7.13,6.68,0.63,0.37,19.11,100.34,31.45
11.88101,79.75921,2010,4,23,7.59,32.9,35.68,28.09,3.29,3.65,6.94,5.16,-999,6.7,0.64,0.31,19.75,100.42,31.34
11.88101,79.75921,2010,4,24,7.7,32.92,35.57,27.87,5.03,2.08,7.11,4.71,-999,6.22,0.59,0.44,18.91,100.39,31.36
11.88101,79.75921,2010,4,25,7,32.82,35.43,28.43,2.13,4.23,6.36,5.48,-999,6.39,0.62,0.64,18.86,100.34,31.59
11.88101,79.75921,2010,4,26,6.32,32.04,34.42,28.09,2.19,4.15,6.34,5.37,7.08,6.17,0.59,1.32,18.95,100.61,30.88
11.88101,79.75921,2010,4,27,6.81,32.41,34.7,27.89,3.53,2.74,6.27,4.57,-999,6.38,0.61,2.34,18.31,100.71,30.91
11.88101,79.75921,2010,4,28,6.74,32.5,34.7,27.96,3.24,3.11,6.36,4.74,-999,5.71,0.53,0.84,18.84,100.59,30.93
11.88101,79.75921,2010,4,29,5.49,31.85,33.39,27.9,2.35,3.58,5.93,4.77,-999,6.28,0.59,1.2,19.4,100.51,30.38
11.88101,79.75921,2010,4,30,3.68,30.14,31.63,27.96,2.66,3.74,6.4,4.93,-999,6.39,0.61,20.67,20.24,100.59,29.36
11.88101,79.75921,2010,5,1,5.89,30.72,33.3,27.41,4.62,1.3,5.92,3.33,-999,6.77,0.64,4.71,18.53,100.6,29.82
11.88101,79.75921,2010,5,2,6.25,31.6,33.93,27.68,4.53,1.27,5.8,3.32,-999,7.05,0.65,0.85,18.82,100.44,30.36
11.88101,79.75921,2010,5,3,4.25,30.65,32.18,27.93,5.28,0.11,5.39,2.58,-999,4.88,0.46,0.72,19.23,100.27,29.88
11.88101,79.75921,2010,5,4,3.47,30.11,31.36,27.88,5.13,1.05,6.18,3.83,7.15,6.8,0.64,4.1,19.62,100.15,29.32
11.88101,79.75921,2010,5,5,6.71,31.24,34.4,27.69,5.78,1.29,7.07,4.43,7.14,7.04,0.68,2.57,19.88,100.04,30.65
11.88101,79.75921,2010,5,6,8.71,32.83,36.56,27.85,6.94,1.13,8.07,5.07,7.1,6.97,0.66,1.33,20.42,99.99,31.64
11.88101,79.75921,2010,5,7,7.02,32.62,35.11,28.1,4.77,2.01,6.78,4.39,-999,6.47,0.62,1.05,20.55,100.05,31.27
11.88101,79.75921,2010,5,8,5.37,31.91,34,28.63,3.56,2.16,5.72,4.12,-999,6.43,0.6,0.46,20.11,100.12,31
11.88101,79.75921,2010,5,9,6.74,32.23,35.14,28.39,4.99,3,7.99,5.17,-999,6.73,0.62,0.44,19.9,100.07,31.35
11.88101,79.75921,2010,5,10,9.01,33.16,37.17,28.16,4.3,3.62,7.92,6.46,7.11,6.86,0.66,0.5,18.96,100.01,32.2
11.88101,79.75921,2010,5,11,9.37,33.45,37.67,28.3,4.31,4.71,9.01,6.72,-999,6.68,0.62,0.14,19.3,100.02,32.51
11.88101,79.75921,2010,5,12,7.99,33.51,36.92,28.93,4.79,3.76,8.56,6.15,-999,6.89,0.66,0.03,19.89,100.05,32.58
11.88101,79.75921,2010,5,13,6.49,33.03,35.53,29.04,4.91,2.47,7.38,5.32,-999,6.87,0.66,0.04,20.89,100.07,31.88
11.88101,79.75921,2010,5,14,5.21,31.92,34.26,29.05,3.56,4.7,8.26,5.98,-999,6.51,0.63,0.07,21.29,100.1,31.49
11.88101,79.75921,2010,5,15,6.14,32.46,35.22,29.08,5.24,2.17,7.41,4.92,7.18,7.03,0.68,0.25,19.75,100.08,31.74
11.88101,79.75921,2010,5,16,7.69,32.66,36.11,28.42,4.14,3.08,7.22,5.63,-999,6.43,0.62,1.72,19.8,100.06,31.72
11.88101,79.75921,2010,5,17,6.82,32.42,35.54,28.72,6.16,0.56,6.72,4.41,7.5,6.45,0.6,1.99,19.53,100.06,31.64
11.88101,79.75921,2010,5,18,6.11,30.88,34.27,28.16,5.75,0.05,5.8,3.81,-999,2.93,0.28,12.89,20.47,99.91,30.79
11.88101,79.75921,2010,5,19,7.08,30.18,34.22,27.14,8.51,2.7,11.2,8.97,-999,2.31,0.22,21.46,19.5,99.76,30
11.88101,79.75921,2010,5,20,7.74,30.54,34.82,27.07,4.65,6.14,10.79,8.31,-999,2.24,0.21,5.69,19.54,99.78,30.33
11.88101,79.75921,2010,5,21,8.53,31.37,36.16,27.63,3.92,6.15,10.07,7.88,-999,6.54,0.63,0.25,19.3,99.95,31.1
11.88101,79.75921,2010,5,22,7.36,31.51,35.42,28.06,4.27,3.26,7.53,5.77,6.98,6.33,0.61,1.23,19.28,100.05,31.2
11.88101,79.75921,2010,5,23,7.79,31.39,35.51,27.72,3.19,5.56,8.75,7.37,6.96,6.81,0.66,2.98,19.27,100.06,31.13
11.88101,79.75921,2010,5,24,7.57,31.7,35.64,28.07,3.25,6,9.25,7.94,6.99,6.91,0.65,0.28,19.37,100.02,31.49
11.88101,79.75921,2010,5,25,5.98,30.57,34.07,28.09,5.56,6.27,11.83,8.73,-999,6.61,0.64,0.13,18.69,100.07,30.59
11.88101,79.75921,2010,5,26,9.99,32.07,37.28,27.28,6.83,4.48,11.31,7.11,6.96,6.59,0.62,0.17,18.25,99.98,31.9
11.88101,79.75921,2010,5,27,10.1,33.08,38.33,28.23,7.63,1.95,9.59,6.31,7,7,0.68,0.04,18.11,99.97,32.75
11.88101,79.75921,2010,5,28,8.97,32.04,37.44,28.47,4.57,5.36,9.93,8.23,-999,6.83,0.65,7.66,19.22,100.08,32.07
11.88101,79.75921,2010,5,29,9.53,31.78,36.82,27.3,4.66,4.27,8.93,7.3,7.01,6.88,0.67,1.4,19.19,100.1,31.56
11.88101,79.75921,2010,5,30,8.85,31.22,35.81,26.96,7.18,2.18,9.36,6.47,6.98,6.85,0.66,0.67,18.41,100.19,30.87
11.88101,79.75921,2010,5,31,7.63,30.77,34.8,27.17,7.03,4.85,11.87,8.78,6.96,6.87,0.68,0.26,17.79,100.21,30.77
11.88101,79.75921,2010,6,1,8.88,32.1,36.34,27.46,6.91,2.04,8.95,5.64,-999,6.87,0.67,0.06,18.39,100.18,31.59
11.88101,79.75921,2010,6,2,8.42,32.61,36.34,27.93,7.93,0.81,8.73,5.43,7.41,7.09,0.68,0.85,19.06,100.28,31.73
11.88101,79.75921,2010,6,3,5.96,31.31,34.72,28.75,5.68,1.06,6.74,4.56,-999,6.78,0.66,1.05,19.66,100.35,31.44
11.88101,79.75921,2010,6,4,5.7,30.88,33.99,28.29,6.34,1.86,8.2,5.48,6.95,6.75,0.65,6.22,19.87,100.43,30.9
11.88101,79.75921,2010,6,5,4.67,29.44,31.84,27.17,3.47,5.51,8.98,7.09,-999,5.45,0.52,3.03,19.01,100.38,29.22
11.88101,79.75921,2010,6,6,6.82,29.63,33.7,26.88,4.13,5.53,9.66,8.05,-999,4.24,0.41,3.29,17.06,100.25,29.42
11.88101,79.75921,2010,6,7,4.79,29.01,31.26,26.47,2.33,4.61,6.94,6.07,-999,4.14,0.39,1.16,17.3,100.3,28.66
11.88101,79.75921,2010,6,8,8.07,30.4,34.44,26.37,3.63,4.24,7.87,6.48,-999,3.53,0.34,0.36,17.27,100.17,29.82
11.88101,79.75921,2010,6,9,7.1,30.39,33.83,26.72,7.72,0.17,7.89,4.51,-999,3.7,0.35,4.73,18.02,100.04,29.52
11.88101,79.75921,2010,6,10,4.18,29.26,30.72,26.54,4.58,0.6,5.18,3.52,-999,4.23,0.41,13.53,18.78,99.93,28.75
11.88101,79.75921,2010,6,11,5.93,29.76,32.23,26.3,5.48,1.16,6.64,4.32,-999,3.65,0.35,6.97,18.57,99.87,28.95
11.88101,79.75921,2010,6,12,6.38,29.63,33.01,26.63,2.83,6.81,9.64,8.23,-999,5.58,0.53,3.65,18.72,99.84,29.39
11.88101,79.75921,2010,6,13,7.03,29.81,33.46,26.44,3.82,7.63,11.45,9.42,-999,5.83,0.57,0.53,18.92,99.96,29.35
11.88101,79.75921,2010,6,14,7.69,30.23,34.14,26.45,4.05,7.32,11.36,8.43,-999,5.73,0.56,0.13,17.6,100.24,29.99
11.88101,79.75921,2010,6,15,9.14,30.58,35.2,26.06,3.11,4.71,7.82,6.12,-999,5.89,0.57,4.83,17.86,100.23,30.12
11.88101,79.75921,2010,6,16,4.75,29.55,31.41,26.66,2.46,3.73,6.19,4.85,-999,5.14,0.5,0.88,17.89,100.4,28.9
11.88101,79.75921,2010,6,17,6.53,29.64,33.04,26.52,2.97,5.13,8.1,6.57,-999,4.86,0.47,6.89,18.36,100.32,29.35
11.88101,79.75921,2010,6,18,6.72,29.56,32.54,25.82,2.68,5.34,8.03,6.63,-999,5.58,0.55,2.8,17.55,100.34,29.05
11.88101,79.75921,2010,6,19,7.61,30.2,33.94,26.33,4.26,5.86,10.11,7.5,-999,6.69,0.63,3.26,17.8,100.24,29.75
11.88101,79.75921,2010,6,20,5.88,29.48,32.31,26.42,3.37,5.19,8.56,6.54,6.87,6.34,0.63,1.94,18.48,100.29,29.23
11.88101,79.75921,2010,6,21,6.52,29.66,32.95,26.44,6.34,1.55,7.89,4.65,-999,6.36,0.62,13.46,18.75,100.27,29.49
11.88101,79.75921,2010,6,22,5.53,29.06,32.09,26.56,2.8,5.06,7.87,6.19,-999,6.26,0.61,6.17,18.92,100.19,28.99
11.88101,79.75921,2010,6,23,8.11,29.64,34.1,25.99,2.86,6.66,9.52,8.43,-999,6.26,0.6,5.08,18.44,100.07,29.57
11.88101,79.75921,2010,6,24,6.09,28.49,31.83,25.74,3.94,5.41,9.36,7.05,-999,5.61,0.54,1.1,17.39,100.06,28.39
11.88101,79.75921,2010,6,25,8.78,29.7,34.31,25.53,5.62,4.19,9.81,7.14,-999,6.18,0.59,0.94,16.82,99.89,29.52
11.88101,79.75921,2010,6,26,9.31,30.55,35.27,25.97,3.92,4.6,8.52,6.68,-999,5.47,0.54,0.71,17.51,99.92,30.29
11.88101,79.75921,2010,6,27,8.47,30.84,35.02,26.55,6.35,2.61,8.96,5.83,6.9,6.74,0.63,1.98,18.24,99.97,30.58
11.88101,79.75921,2010,6,28,6.65,30.48,34.19,27.54,3.39,4.91,8.3,6.46,-999,5.29,0.51,1.78,18.85,100.01,30.34
11.88101,79.75921,2010,6,29,6.96,30.39,33.98,27.02,5.8,3.23,9.03,6.55,6.89,6.73,0.63,1.78,18.87,100.01,30.19
11.88101,79.75921,2010,6,30,6.61,30.19,33.72,27.1,5.64,2.71,8.34,6.42,-999,6.49,0.61,0.52,18.08,100.02,29.86
11.88101,79.75921,2010,7,1,5.47,28.86,31.66,26.2,3.35,6.18,9.53,7.52,-999,4.24,0.41,0.84,16.33,100.05,28.69
11.88101,79.75921,2010,7,2,9,29.69,33.85,24.84,3.63,6.18,9.82,7.96,-999,5.42,0.53,0.08,15.64,99.99,29.29
11.88101,79.75921,2010,7,3,8.79,29.95,34.51,25.72,2.76,6.37,9.13,7.7,-999,5.64,0.55,0.2,15.98,99.98,29.66
11.88101,79.75921,2010,7,4,6.07,29.01,31.68,25.6,4.66,2.96,7.61,5.48,-999,6.12,0.59,2.34,16.77,100.13,28.74
11.88101,79.75921,2010,7,5,7.78,30.08,34.1,26.32,3.42,4.18,7.59,6.14,-999,5.4,0.52,1.81,16.59,100.17,29.73
11.88101,79.75921,2010,7,6,6.78,29.07,32.32,25.54,4.04,1.9,5.94,4.17,-999,3.98,0.39,1.67,16.6,100.26,28.77
11.88101,79.75921,2010,7,7,6.27,29.45,32.63,26.36,3.51,2.38,5.89,4.27,-999,4.19,0.4,1.14,16.42,100.37,29.06
11.88101,79.75921,2010,7,8,4.02,28.75,30.24,26.23,5.14,0.14,5.28,3.05,-999,3.05,0.29,7.48,17.02,100.51,28.17
11.88101,79.75921,2010,7,9,4.35,28.6,30.31,25.96,2.34,1.89,4.23,3.29,-999,4.96,0.47,3.24,18.49,100.43,27.96
11.88101,79.75921,2010,7,10,5.93,29.35,31.9,25.97,3.61,3.6,7.21,4.74,-999,6.37,0.63,4.03,18.34,100.36,28.67
11.88101,79.75921,2010,7,11,7.33,30,33.59,26.27,3.49,5.17,8.67,6.59,6.93,6.62,0.64,0.57,18.51,100.35,29.46
11.88101,79.75921,2010,7,12,5.6,29.06,32.22,26.62,3.48,4.99,8.47,6.71,-999,6.44,0.62,5.33,18.78,100.33,28.99
11.88101,79.75921,2010,7,13,5.58,28.92,31.66,26.08,3.61,4.43,8.04,5.61,-999,5.43,0.53,2.61,18.24,100.33,28.67
11.88101,79.75921,2010,7,14,7.43,29.77,33.24,25.81,6.27,0.86,7.13,4.64,-999,6.14,0.6,2.06,17.73,100.2,29.32
11.88101,79.75921,2010,7,15,6.61,29.5,32.68,26.08,4.09,3.07,7.16,5.19,6.92,6.78,0.65,1.69,18.27,100.05,29.15
11.88101,79.75921,2010,7,16,4.01,28.46,30.19,26.18,3.34,3.62,6.96,5.12,-999,5.86,0.57,7.9,18.58,99.92,28.04
11.88101,79.75921,2010,7,17,5.69,28.34,31.19,25.5,3.83,3.76,7.6,5.7,-999,5.98,0.56,4.46,18.02,100.01,28.09
11.88101,79.75921,2010,7,18,8.41,29.51,33.4,24.98,5.34,2.4,7.74,5.26,-999,4.26,0.41,2.69,17.54,100.1,28.88
11.88101,79.75921,2010,7,19,5.82,28.62,31.64,25.81,4.18,5.12,9.3,6.85,-999,2.39,0.23,3.1,18.25,100.04,28.24
11.88101,79.75921,2010,7,20,5.68,28.25,31.09,25.41,7,3.68,10.69,7,-999,3.48,0.33,4.21,17.76,100.02,28.03
11.88101,79.75921,2010,7,21,6.75,28.93,32.44,25.69,3.92,3.85,7.76,5.85,-999,3.83,0.37,1.85,17.87,100.11,28.75
11.88101,79.75921,2010,7,22,8.07,29.82,34,25.93,1.66,4.7,6.36,5.61,-999,5.78,0.55,2.33,17.76,100.14,29.58
11.88101,79.75921,2010,7,23,7.23,29.61,33.27,26.03,3.23,4.37,7.6,5.93,-999,5.24,0.5,0.72,17.41,100.18,29.44
11.88101,79.75921,2010,7,24,8.72,29.9,34.73,26.01,2.83,6.66,9.48,8.05,-999,5.51,0.53,0.03,16.7,100.1,29.82
11.88101,79.75921,2010,7,25,7.31,29.16,32.89,25.58,2.44,6.47,8.91,7.44,-999,4.96,0.47,1.66,16.76,100.03,28.88
11.88101,79.75921,2010,7,26,8.13,29.61,33.84,25.71,4.18,5.27,9.45,7.52,-999,4.58,0.43,0.77,16.79,100.13,29.34
11.88101,79.75921,2010,7,27,7.81,29.64,33.66,25.85,3.7,4.5,8.19,6.48,-999,5.15,0.49,2.69,17.49,100.18,29.29
11.88101,79.75921,2010,7,28,7.91,29.39,33.71,25.79,3.86,5.1,8.96,7.02,-999,4.01,0.39,2.22,17.45,100.05,29.17
11.88101,79.75921,2010,7,29,7.94,29.27,33.29,25.35,2.81,5.53,8.35,6.71,-999,3.96,0.38,3.61,17.33,100.04,28.81
11.88101,79.75921,2010,7,30,8.62,30.28,34.42,25.8,2.66,5.16,7.82,6.69,-999,5.9,0.56,0.54,17.14,100.09,29.73
